"mb_sex","age","majorNm","license","hope_license"
"2","46",해양생명과학과,"잠수산업기사,조적기능사",
"1","9",미디어문예창작학과,"시각디자인기사,웹디자인기능사",
"1","22",공예디자인학과,"제품응용모델링기능사,제품디자인기사",
"1","33",건설공학교육과,"조경기술사,토목산업기사",
"1","37",항공정비학과,"전산응용조선제도기능사,기계가공조립기능사",
"1","47",신발패션산업과,"제품응용모델링기능사,시각디자인기사",
"2","60",경호학과,"소방기술사,가스기사",
"2","18",모바일게임과,"정보처리기능사,정보관리기술사",
"2","14",교육공학과,"1급 청소년지도사,1급 청소년상담사",
"2","15",패션디자인학과,"한복산업기사,패션디자인산업기사",
"2","48",도시계획부동산학과,"항만및해안기술사,지게차운전기능사",
"2","21",국방탄약과.방공유도무기과,"소비자전문상담사2급,포장기사",
"1","55",환경에너지공학과,"기상감정기사,기상예보기술사",
"2","49",화학공학교육과,"정밀화학기사,화공기술사",
"1","45",패션디자인학과,"양장기능사,한복기능사",
"1","17",스마트소프트웨어과,"컴퓨터시스템응용기술사,정보기기운용기능사",
"2","58",환경학과,"기상예보기술사,온실가스관리기사",
"1","51",게임학과,"컴퓨터시스템응용기술사,정보처리기사",
"2","12",나노물리학과,"화공기술사,위험물기능사",
"1","13",정보사회학과,"사무자동화산업기사,정보처리기능사",
"1","17",고분자공학과,"바이오화학제품제조기사,화약류제조산업기사",바이오화학제품제조산업기사
"1","52",그리스·불가리아학과,"관광통역안내사(영어),관광통역안내사(러시아어)",관광통역안내사(스페인어)
"2","28",생명화학공학과,"바이오화학제품제조기사,화학분석기능사",화약류제조기사
"1","16",환경교육과,"토양환경기술사,기상감정기사",기상예보기술사
"1","43",푸드스타일링전공,"식품산업기사,식품기술사",식품기술사
"1","38",치위생학과,"국제의료관광코디네이터,1급 청소년상담사",임상심리사2급
"2","47",화학과,"화공기술사,화학분석기사",화학분석기사
"1","16",카지노과,"컬러리스트기사,제품디자인산업기사",컬러리스트기사
"2","22",스마트폰컨텐츠과,"전자계산기조직응용기사,멀티미디어콘텐츠제작전문가",멀티미디어콘텐츠제작전문가
"1","38",건축시스템공학과,"굴삭기운전기능사,해양환경기사",교통산업기사
"1","60",만화애니메이션학과,"제품응용모델링기능사,제품디자인기술사",제품디자인산업기사
"2","41",산림자원학과,"종자산업기사,산림기능사",임산가공기사
"1","38",독일언어문화학과,"관광통역안내사(베트남어),관광통역안내사(아랍어)",관광통역안내사(불어)
"2","37",산림자원학과,"축산기술사,산림기술사",축산기능사
"2","38",관광중국어과,"미용사(일반),이용사",이용사
"1","19",사진학과,"제품응용모델링기능사,웹디자인기능사",제품디자인기사
"1","13",국방과학기술학과,"정보처리산업기사,정보처리기사",전자계산기조직응용기사
"1","36",ICT융합학과,"정보관리기술사,정보처리기사",정보처리기능사
"1","8",정보보안학과,"정보관리기술사,컴퓨터시스템응용기술사",컴퓨터시스템응용기술사
"2","17",스타일리스트과,"제품디자인기사,컴퓨터그래픽스운용기능사",제품응용모델링기능사
"1","39",프랑스학과,"관광통역안내사(이탈리아어),관광통역안내사(독어)",관광통역안내사(말레이/인도네시아어)
"1","19",환경조경과,"폐기물처리기술사,대기환경산업기사",에너지관리기사
"1","46",스페인어과,"관광통역안내사(불어),관광통역안내사(태국어)",관광통역안내사(말레이/인도네시아어)
"1","30",정밀화학과,"화공기사,화약류제조기사",화약류제조산업기사
"2","26",게임학과,"정보처리기능사,정보관리기술사",정보처리기능사
"1","14",로봇공학과,"관광통역안내사(아랍어),관광통역안내사(이탈리아어)",관광통역안내사(스페인어)
"1","23",해양분자생명과학과,"컨테이너크레인운전기능사,지적기능사",건축목재시공기능장
"2","54",건축시스템공학과,"항로표지산업기사,철도기술사",롤러운전기능사
"2","23",호텔관광과,"사회조사분석사2급,포장산업기사",포장기술사
"1","31",교육공학과,"임상심리사2급,2급 청소년상담사",임상심리사1급
"1","25",미래에너지공학과,"폐기물처리산업기사,수질환경산업기사",기상예보기술사
"1","45",무용예술학과,"시각디자인산업기사,제품응용모델링기능사",제품응용모델링기능사
"2","40",디지털콘텐츠과,"전자계산기조직응용기사,정보기기운용기능사",멀티미디어콘텐츠제작전문가
"2","28",건축시스템공학과,"항로표지기능사,해양공학기사",해양공학기사
"1","13",화학교육과,"화학분석기능사,위험물기능사",정밀화학기사
"1","57",스타일리스트과,"컬러리스트산업기사,제품디자인기사",컴퓨터그래픽스운용기능사
"2","38",광고홍보학과,"미용사(일반),미용사(피부)",이용장
"1","48",로봇공학과,"관광통역안내사(일본어),관광통역안내사(태국어)",관광통역안내사(독어)
"2","56",게임학과,"정보기기운용기능사,정보처리기능사",정보관리기술사
"1","22",친환경건축학과,"타워크레인운전기능사,응용지질기사",측량및지형공간정보기사
"1","45",항공관광과,"철도차량기사,사출금형산업기사",컴퓨터응용선반기능사
"2","63",융합보안학과,"멀티미디어콘텐츠제작전문가,정보처리산업기사",정보처리기사
"1","13",국방과학기술학과,"정보처리기사,정보처리산업기사",정보처리기능사
"1","51",치위생과,"임상심리사1급,2급 청소년지도사","3급 청소년상담사"
"2","53",생명공학과,"위험물산업기사,화학분석기능사",화학분석기능사
"2","42",신발패션산업과,"웹디자인기능사,컬러리스트산업기사",제품디자인산업기사
"2","32",도시공학과,"교통기사,철근기능사",건축목공산업기사
"2","59",관광영어과,"스포츠경영관리사,이용사",이용사
"1","17",환경과학과,"신재생에너지발전설비기능사(태양광),에너지관리기사",대기환경기사
"1","39",회계학과,"품질관리기술사,품질경영기사",포장기사
"2","61",귀금속보석공예학과,"귀금속가공기능사,보석감정사",석공예기능사
"1","45",경찰행정학과,"인간공학기술사,건설안전기사",건설안전기사
"2","35",화학신소재학과,"바이오화학제품제조기사,위험물산업기사",바이오화학제품제조기사
"1","36",공연영상학과,"시각디자인산업기사,컴퓨터그래픽스운용기능사",컴퓨터그래픽스운용기능사
"1","36",교통시스템공학과,"온수온돌기능사,상하수도기술사",건축일반시공산업기사
"1","38",호텔관광과,"사회조사분석사2급,포장기사",공장관리기술사
"1","31",VMD과,"포장기술사,품질경영산업기사",품질관리기술사
"1","26",풍수명리과,"1급 청소년상담사,임상심리사2급",임상심리사2급
"2","8",호텔외식조리과,"양식조리기능사,중식조리기능사",한식조리기능사
"2","53",전기·전자·통신공학교육과,"전자계산기기능사,로봇소프트웨어개발기사",전자응용기술사
"2","43",산림과학과,"수산양식기술사,축산기능사",산림산업기사
"2","22",도시공학과,"철도토목기능사,기중기운전기능사",지적기사
"1","57",도시사회학과,"해양자원개발기사,철도기술사",건축목공산업기사
"2","24",해양학과,"해양환경기사,항로표지산업기사",건축구조기술사
"2","15",도예학과,"목공예기능사,사진기능사",피아노조율기능사
"2","44",로봇공학과,"관광통역안내사(독어),관광통역안내사(영어)",관광통역안내사(러시아어)
"2","64",관현악과,"스포츠경영관리사,이용장",미용사(네일)
"1","16",녹지조경학과,"타일기능사,실내건축기사",미장기능사
"1","45",러시아언어문화전공,"관광통역안내사(스페인어),관광통역안내사(이탈리아어)",관광통역안내사(독어)
"1","58",환경생명공학과,"대기관리기술사,소음진동기술사",소음진동기술사
"2","13",생물학과,"정밀화학기사,위험물산업기사",바이오화학제품제조산업기사
"1","32",컴퓨터시스템공학과,"컴퓨터시스템응용기술사,정보처리산업기사",정보기기운용기능사
"1","38",정보사회학과,"정보처리기능사,사무자동화산업기사",컴퓨터시스템응용기술사
"1","32",회화과,"컬러리스트산업기사,제품디자인기술사",시각디자인기사
"1","27",도시사회학과,"비계기능사,철도토목산업기사",건설재료시험산업기사
"1","10",금속재료과,"열처리기능사,금속가공기술사",압연기능사
"2","57",전산통계학과,"전자계산기기사,전기응용기술사",전자기기기능사
"2","40",독일어과,"관광통역안내사(독어),관광통역안내사(아랍어)",관광통역안내사(불어)
"1","46",레이저광정보공학전공,"2급 청소년지도사,국제의료관광코디네이터","2급 청소년상담사"
"1","34",문화재보존학과,"제품디자인산업기사,컬러리스트산업기사",컴퓨터그래픽스운용기능사
"2","59",스페인어과,"관광통역안내사(이탈리아어),관광통역안내사(불어)",관광통역안내사(태국어)
"1","26",호텔관광과,"포장기술사,포장기사",포장산업기사
"2","33",환경공학과,"생물분류기사(식물),농림토양평가관리기사",대기환경산업기사
"1","23",해양공학과,"컨테이너크레인운전기능사,항로표지산업기사",타일기능사
"2","23",환경시스템공학과,"대기관리기술사,생물분류기사(식물)",폐기물처리기사
"1","64",미디어영상학과,"제품응용모델링기능사,컬러리스트기사",시각디자인기사
